id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14382622,Furnished University of Chicago Luxury Duplex,48388991,La,,Woodlawn,41.77588,-87.59388,Entire home/apt,75,31,3,2022-02-01,0.06,1,228,2,City registration pending
14400814,"The Dickens Place, flat!
One of Hollywood’s own.",77183388,Al & Mary,,Logan Square,41.91823,-87.71143,Entire home/apt,143,32,273,2022-03-02,4.05,2,312,39,R20000051961
14429433,Studio Apartment in Nature Sancturary,88800453,Beatrice & Stefan,,Humboldt Park,41.88868,-87.71235,Entire home/apt,71,2,132,2021-09-20,1.95,1,22,9,R17000016523
14431243,"Spacious Queen Room w/Desk, TV, Bathroom &Home Gym",209564,Ami,,Lake View,41.94308,-87.65533,Private room,101,2,69,2021-10-18,1.01,6,39,5,R18000034888
14437950,"Cozy Condo, close to Downtown & Lake Michigan",71878654,Cherilyn,,Oakland,41.82152,-87.60196,Private room,50,2,129,2021-09-25,1.92,1,73,5,R17000015676
14446269,Private room with bath near U of C,67390878,Alex,,Hyde Park,41.80205,-87.60383,Private room,41,2,5,2019-10-02,0.07,1,0,0,R17000014242
14446278,Private Bath and Master Bedroom,4920371,Lea,,West Ridge,41.9953,-87.69724,Private room,44,1,183,2021-07-13,2.70,1,0,10,R21000063291
14449619,Private Room in a Sunny Plant Filled Chicago Condo,20528482,Gavin,,West Town,41.89653,-87.66787,Private room,84,1,249,2022-01-02,3.67,1,107,21,R21000075329
14486985,"In the heart of Pilsen, Self Check In",42645017,John,,Lower West Side,41.8563,-87.65576,Private room,42,2,167,2022-01-08,2.45,1,8,66,R17000015825
14490847,"Big house, sauna, pool table, two decks, sheep",5080189,Dylan,,Portage Park,41.95130109292859,-87.75036762184773,Entire home/apt,250,5,0,,,1,39,0,R22000078285
14490975,"Private unit with sauna in safe, pretty area!",89435479,Jane,,Portage Park,41.95147,-87.74912,Entire home/apt,63,1,261,2022-02-27,3.84,1,59,7,City registration pending
14529740,"Modern, private oasis in Wicker Park with deck!",38111959,Joanna (Dba Blue Sky Home Rentals),,West Town,41.90246,-87.67093,Entire home/apt,129,2,20,2020-04-30,0.32,3,0,0,R18000034206
14531526,Spacious Clean Chicago Three Bedroom w/Parking,85455802,Lou,,West Town,41.89286,-87.68706,Entire home/apt,275,2,134,2021-11-28,1.99,1,152,23,R21000073666
14539561,Classic Chicago Private Sunny Home Roscoe Village & Wrigley,61228,Aisha,,North Center,41.94461,-87.68513,Entire home/apt,167,2,167,2022-01-03,2.47,1,128,48,R20000054149
14546442,"Sophisticated Edgewater 3BR, 1600 ft2 (+parking!)",9094538,Nicole,,Edgewater,41.99025,-87.65985,Entire home/apt,121,1,115,2022-02-27,1.70,28,34,10,Registration pending
14556304,Spacious & Relaxing Loft in Awesome Andersonville!,90128865,Marty & Rob,,Edgewater,41.9896,-87.6714,Private room,64,3,181,2022-03-06,2.72,3,113,19,R21000068268
14588581,Roscoe Village Haven,11257311,Olivia And Tom,,North Center,41.94296,-87.68487,Entire home/apt,101,2,112,2022-03-13,1.66,1,201,14,R18000030189
14593568,Walk to UChicago Spacious Private RM,7689661,Shujaa,,Kenwood,41.80464,-87.59639,Shared room,58,3,75,2021-09-27,1.11,4,80,1,R17000019580
14595303,Lakeview Flat,45401863,Joe,,Lake View,41.95168,-87.67357,Entire home/apt,161,1,169,2021-11-26,2.50,1,11,26,R21000074723
14611960,The Bucktown House - Damen Suite - Since 2008,90644159,Jean,,Logan Square,41.92055,-87.67794,Entire home/apt,269,4,65,2021-12-26,0.96,5,130,12,2246788
14619020,Upscale Safe Hyde PK Private Rm with Free Parking,7689661,Shujaa,,Kenwood,41.80359,-87.59531,Private room,56,3,53,2019-06-01,0.78,4,0,0,R17000019580
14631349,The Bucktown House - Historic Coachhouse Since '08,90644159,Jean,,Logan Square,41.92214,-87.68344,Entire home/apt,359,4,32,2021-11-28,0.49,5,105,8,2093472
14646743,Hyde PK Uplifting Private Rm,7689661,Shujaa,,Kenwood,41.80409,-87.59682,Private room,55,32,87,2021-11-01,1.28,4,77,5,R17000019580
14650354,Tranquil & Lush Haven in happening Bucktown,90644159,Jean,,Logan Square,41.92214,-87.68344,Entire home/apt,179,4,25,2021-09-16,0.41,5,0,1,2093472
14650845,Top Floor of Historic Coachhouse,90644159,Jean,,Logan Square,41.92214,-87.68344,Entire home/apt,179,4,40,2022-01-04,0.63,5,0,8,2093474
14692738,Bright and spacious guest bedroom by the lake,5294649,Emily,,Rogers Park,42.00848,-87.66326,Private room,48,32,36,2021-12-12,1.11,1,0,17,City registration pending
14702468,Hyde Park with Lush View Private Rm,7689661,Shujaa,,Kenwood,41.80238,-87.59579,Private room,48,3,81,2021-12-06,1.20,4,77,8,R17000019580
14711066,SHARED Artist Loft . Very Unique,51668477,Michael,,Near North Side,41.89096,-87.63055,Private room,103,1,561,2022-03-13,8.29,7,233,80,R18000031600
14715067,The Firehouse B&B - The Bunk Room,91569484,Gary,,Irving Park,41.94841,-87.7106,Private room,110,32,21,2021-10-10,0.31,1,179,3,R17000014923
14728382,The Hide-Away | South Loop | Entire Apartment,1652379,Charlie,,Near South Side,41.86593,-87.62515,Entire home/apt,120,1,179,2022-03-14,2.67,2,315,31,City registration pending
14741430,Cozy garden apartment historic Jackson Bvld.,20810730,Mary,,Near West Side,41.87637,-87.66583,Entire home/apt,146,2,215,2022-03-11,3.23,1,249,32,R21000073040
14745479,"Clean & Renovated, Walking to distance to lake!",91881711,Megan,,Near North Side,41.90339,-87.62925,Entire home/apt,88,32,121,2022-01-15,1.87,4,90,40,City registration pending
14774756,Decompress on a Sophisticated Chaise at a Glamorous Hideaway,26201109,Simida,,West Town,41.89822,-87.68037,Entire home/apt,177,2,124,2022-02-27,1.84,2,348,40,City registration pending
14801668,Two Bedroom Suite in Boutique Hotel,92467320,FieldHouse,,Near North Side,41.89912,-87.6369,Entire home/apt,500,1,117,2020-08-09,1.90,8,0,0,RBL 2492352
14806923,*The Madison-Modern 2Br 2Ba 12 mins to Downtown,50492515,Anita,,Near West Side,41.88094,-87.67837,Entire home/apt,143,32,305,2022-03-13,4.54,2,159,78,R17000015858
14820957,Private room twin K3 mid,36549783,Jeffrey,,Irving Park,41.962921,-87.735283,Private room,46,1,16,2021-10-18,0.27,12,177,6,R19000039377
14840423,Cozy Bungalow Getaway,74191666,Lisa,,Albany Park,41.97387,-87.7414,Entire home/apt,81,32,68,2022-01-31,2.13,1,73,39,R21000076058
14843458,Entire apt all yours. Reserved guests n apt only!,20653807,Jericho,,Lincoln Square,41.9635,-87.67732,Entire home/apt,49,3,33,2019-09-13,0.49,1,0,0,R17000017803
14859319,Beautiful Urban Oasis Near Downtown!,45316706,Katelyn,,West Town,41.90002,-87.66215,Entire home/apt,221,2,9,2019-08-04,0.20,1,0,0,R17000013562
14864741,Downtown Oasis,93114656,Jennifer,,Loop,41.86871,-87.62726,Entire home/apt,100,14,33,2020-09-01,0.62,1,0,0,City registration pending
14867826,Pilsen Place.  Mi Casa... (guest room),16584100,Jeff,,Lower West Side,41.85935,-87.67197,Private room,36,1,12,2016-11-12,0.18,1,0,0,City Registration Pending
14871197,"Large, Reno’d 3 BR apt near Everything!",37607540,Kristine,,Lake View,41.93506,-87.65008,Entire home/apt,253,3,140,2021-10-03,2.09,2,85,20,R21000075010
14883494,The Compound a hidden oasis in Logan Square,1187822,Mark,,Logan Square,41.91959,-87.69579,Entire home/apt,395,3,54,2021-12-18,0.81,1,59,22,2822986
14899316,A Spacious 4BR/2BA - Walk to Wrigley! Free Parking,8549643,Jorge,,Lake View,41.95367,-87.65532,Entire home/apt,314,2,87,2021-11-22,1.32,1,285,6,R18000030221
14914810,Private Bedroom - Humboldt Park,48093605,Jeremiah,,Humboldt Park,41.89964,-87.70789,Private room,65,1,53,2021-06-16,0.88,1,163,4,R17000015704
14950449,"Urban Oasis, Honeymoon Suite",17052211,Yolie,,West Town,41.9092,-87.67693,Private room,182,32,13,2019-06-03,0.19,1,365,0,City registration pending
15008013,"Cozy, 2 Bdrm Wicker Park Apt",17055607,Cathy,,West Town,41.91069,-87.68695,Entire home/apt,99,3,3,2017-09-24,0.04,1,0,0,R17000019488
15011149,"Classy and homey, just steps from Logan Square",24998094,Kelsey,,Avondale,41.93619,-87.7059,Entire home/apt,500,3,13,2022-01-02,0.44,1,106,10,R19000048137
15019977,Centrally located Apartment near Fulton Market,80492291,Tara,,West Town,41.89141,-87.65913,Entire home/apt,254,1,91,2021-10-24,1.58,1,173,15,R17000013947
15024671,Designer Suite on Tree Lined Street in Bucktown,90644159,Jean,,Logan Square,41.92214,-87.68344,Entire home/apt,148,4,49,2022-02-22,0.80,5,252,15,R21000075330
15053294,Northside Chicago Favorite with parking!,95140453,Mark & Marcelo,,Rogers Park,42.01344,-87.67108,Entire home/apt,180,2,169,2022-03-13,2.58,1,250,1,R22000077000
15072599,Spacious Modern 2BR | Vibrant Southport 'hood,106267523,Michael,,Lake View,41.94138,-87.665,Entire home/apt,115,32,169,2020-03-14,2.51,1,0,0,R17000013317
15072673,"Walk to Riot Fest, Pilsen:Little Village, Art",1764580,Margaret,,South Lawndale,41.8499,-87.69898,Private room,70,1,11,2019-10-17,0.16,1,360,0,City registration pending
15088466,Beautiful Chicago Home steps to Wrigley Field! 1,2471877,Michael,,Lake View,41.94639,-87.65443,Private room,175,365,77,2021-08-16,1.18,3,315,1,R17000013315
15094729,1 mile to USMLE & minutes to O'Hare in Safest Area,2456789,Mary,,Norwood Park,41.98294,-87.8196,Private room,37,5,246,2021-10-29,3.79,4,48,16,R21000075112
15098596,Warm up to Ukrainian Village,1139947,Yas,,West Town,41.89386,-87.67884,Entire home/apt,94,2,94,2020-07-06,1.47,3,0,0,City Registration Pending
15114450,CASA NEWPORT,8367850,David & Bruce,,Lake View,41.9438,-87.65205,Entire home/apt,152,3,56,2022-02-28,0.85,1,200,19,R18000034278
15115673,Two blocks from Wrigley Field and the Metro.,21686213,Laura,,Lake View,41.94846,-87.65892,Private room,63,1,182,2022-03-06,2.78,1,57,28,R17000013440
15122395,"Large & Cozy, 1BR Lincoln Park Condo. Great Value!",68280856,Dani,,Lincoln Park,41.92241,-87.66552,Entire home/apt,100,7,84,2021-01-29,1.27,1,15,0,R20000057519
15130764,Spacious 3 bedroom with off street parking,95926744,Lakeia,,West Pullman,41.67053,-87.64963,Entire home/apt,80,1,182,2019-12-07,2.72,1,0,0,
15132653,North Side Near Wrigley Lakeview Walk Everywhere!!,51628877,John,,Lake View,41.94583,-87.66586,Entire home/apt,189,1,118,2022-02-21,1.79,1,284,34,R19000048768
15146320,RIVER NORTH  MODERN POOL/SPA DOWNTOWN,49626033,Roma,,Near West Side,41.88871,-87.64185,Entire home/apt,150,31,1,2017-05-27,0.02,35,364,0,City registration pending
15149053,Spacious private room/bath in modern home,96093069,Sujata,,West Town,41.8946,-87.66063,Private room,90,7,79,2019-11-10,1.19,2,7,0,R18000034175
15162267,MODERN 2 BEDROOM 2 BATH GREAT LOCATION RIVERNORTH,3965428,Rob,,Near North Side,41.89884,-87.63289,Entire home/apt,220,60,1,2016-10-24,0.02,88,365,0,R17000022194
15166761,Wrigley Field 5 min walk | Designer | Loft,88177772,India,,Lake View,41.95003,-87.66435,Entire home/apt,425,1,56,2021-09-26,1.08,1,165,14,City registration pending
15207942,"SOUTH LOOP 2 bedroom 2 BATHS |TARGET, GYM",55199486,Furnished Rental,,Loop,41.86747,-87.63299,Entire home/apt,210,60,2,2017-05-22,0.03,14,364,0,City registration pending
15216905,Private suite near train.,22632675,Mary And Don,,Lincoln Square,41.96727,-87.69862,Entire home/apt,65,10,14,2022-01-08,0.21,2,350,3,R18000036955
15217088,Modern Condo where East meets West!,10613587,Saurin,,West Town,41.89361,-87.66046,Entire home/apt,650,32,89,2021-05-18,1.36,4,134,1,R17000013561
15222577,ORLEANS STREET HIGH-END EXECUTIVE 1 BED w/POOL,67653393,Dan,,Near North Side,41.89811,-87.63653,Entire home/apt,150,120,0,,,5,365,0,City registration pending
15230450,Wrigleyville townhome two blocks from ballpark,96809854,Ute,,Lake View,41.95346,-87.65727,Entire home/apt,350,2,57,2022-03-13,0.87,1,150,20,R21000069216
15233684,Charming & Modern Urban Apartment,96225987,Marc,,Greater Grand Crossing,41.76676,-87.62969,Shared room,100,2,7,2019-10-20,0.12,1,89,0,City registration pending
15247678,Weekend getaway in beautiful Lakeview,86296658,David,,Lake View,41.93744,-87.66301,Private room,70,2,35,2021-10-10,0.53,1,83,5,R17000015614
15250951,King suite - 2-bedroom suite with free parking,20538405,Baila,,Hyde Park,41.79205,-87.59566,Private room,91,2,210,2022-03-15,3.18,2,213,45,R17000014854
15256715,Beautiful Three Bedroom Apartment near Loyola,43509707,Patricia J,,Rogers Park,42.00062,-87.66234,Entire home/apt,214,1,176,2022-03-07,2.81,1,330,31,R19000051325
15286045,Cheery Vintage Rehab with Huge Windows,30358855,Steffi,,Edgewater,41.98717,-87.66673,Entire home/apt,85,1,51,2018-05-02,0.77,1,0,0,R17000017741
15322642,Blues Brothers - Express | South Loop Studio,1652379,Charlie,,Near South Side,41.8661,-87.6271,Entire home/apt,103,1,214,2022-03-13,3.23,2,318,36,City registration pending
15328919,"Chicago’s Best Airbnb
In hip Avondale/Logan Sq",72214694,Carolynn,,Avondale,41.93705,-87.72359,Entire home/apt,183,7,77,2021-02-21,1.16,1,0,0,R17000015182
15336197,Cozy-Chic Lincoln Park Studio,3112582,Lynn,,Lincoln Park,41.93165,-87.65324,Entire home/apt,200,2,18,2019-10-20,0.27,1,0,0,R17000013119
15342084,"Bright, Modern Apartment in a Vintage Greystone",54865295,Rob,,West Town,41.89548,-87.67697,Entire home/apt,146,2,241,2022-03-06,3.67,2,266,59,R21000075164
15355696,Bingham 2/2,374295,Margaret,,Logan Square,41.91967,-87.69185,Entire home/apt,231,2,61,2022-03-13,0.92,1,105,4,R17000014471
15360554,Chic and Charming Vintage Condominium in Lincoln Park,24203102,Colin,,Lincoln Park,41.92171,-87.66472,Entire home/apt,174,2,187,2022-03-15,2.83,1,226,45,R17000015399
15360917,Suite in Comfortable Chicago Home,14677599,Lee,,North Center,41.93907,-87.68612,Private room,72,2,87,2021-11-07,1.32,1,4,13,R18000030211
15379201,Comfy house in the northwest.,11949514,Onelia,,Belmont Cragin,41.93775,-87.77815,Shared room,57,1,22,2021-09-20,0.33,1,179,2,R20000057500
15405332,"Best Location, Southport Corridor",12090996,Jonathan,,Lake View,41.94835,-87.66671,Entire home/apt,132,32,181,2022-03-06,2.72,2,201,14,R17000013244
15406710,"Sunny, spacious and cute.",10514167,Mona,,West Ridge,41.9899,-87.69327,Entire home/apt,65,30,12,2021-12-03,0.19,1,215,3,R21000072819
15420226,🍀 420fr. Blue Sky Apartment Gatherings FREEParking,35342456,Roberto,,Belmont Cragin,41.93863,-87.75513,Entire home/apt,290,1,39,2022-01-24,0.76,11,354,16,2827372
15464357,Short stay-Warm and Cozy room in Beautiful Condo,18742622,Barbara,,Rogers Park,42.02076,-87.67362,Private room,45,3,101,2022-03-02,1.54,2,260,19,R18000034124
15484924,Basement room near Midway Airport,99423292,Ananda,,Archer Heights,41.80359,-87.72147,Private room,43,2,441,2021-12-10,6.68,1,86,16,R17000014937
15492694,Cozy Wrigley-Adjacent Room,37228627,Abby,,Uptown,41.95936,-87.65431,Private room,52,32,120,2019-12-22,1.82,1,0,0,R18000030229
15496152,Augusta's Garden | Noble Square | Wicker Park,45828803,Heather + JP,,West Town,41.90085,-87.66334,Entire home/apt,118,2,229,2022-02-27,3.51,2,165,46,R18000035519
15499376,Oasis in the City- walking distance to McCormick,33870996,Yvonne,,Armour Square,41.85004,-87.63318,Entire home/apt,129,2,110,2022-01-17,1.68,3,56,19,R17000014027
15500042,Tropical Bungalow Getaway in Quiet Neighborhood,24736657,Richard,,Portage Park,41.95675,-87.75263,Entire home/apt,98,2,57,2021-10-31,1.02,1,165,17,R17000017804
15500209,Top Floor Historic District Home (1916) Awaits You,68756440,Milly,,Irving Park,41.95903,-87.7099,Entire home/apt,257,1,79,2020-03-15,1.20,1,0,0,R17000015297
15508656,Family Friendly Triplex a Short Walk from Wrigley,5140484,Mike,,Lake View,41.94234,-87.66306,Entire home/apt,399,3,48,2022-02-21,0.73,2,6,13,R18000034102
15534374,"Beautiful, Spacious Retreat in the City",16667217,Erin,,Austin,41.89007,-87.77309,Entire home/apt,125,3,3,2021-08-06,0.25,1,0,3,City registration pending
15549085,Wrigleyville/Boystown/Entire Private Floor!,100072753,Steve,,Lake View,41.95236,-87.65277,Entire home/apt,144,1,146,2022-03-13,2.47,1,108,32,R17000013807
15551602,"Boulevard Place @ the ""606""",76786280,Lilly,,Logan Square,41.91557,-87.70172,Entire home/apt,171,32,48,2020-08-25,0.73,1,2,0,R17000014252
15566486,Vintage Fairytale Gingerbread Tudor House & Garden,4379932,Georgios,,Forest Glen,41.98981,-87.7427,Entire home/apt,278,2,69,2022-01-10,1.19,1,345,14,R21000074701
15578702,"Hot Logan Square by Blueline Train,bars,restaurant",44041158,Bill,,Logan Square,41.92801,-87.71453,Entire home/apt,114,80,3,2021-10-07,0.09,1,177,1,City registration pending
15581842,Large vintage inspired room in the heart of Logan,3485902,Maghen,,Logan Square,41.92761,-87.7063,Private room,60,2,229,2021-09-20,3.52,1,0,11,R17000014794
15596773,Uptown private queen bed & bath steps to transit,8335392,Karolyn,,Uptown,41.9703,-87.65843,Private room,75,1,57,2018-10-28,0.86,1,0,0,City registration pending
15597127,中唐【302】Chinatown,60390549,Zhi,,Armour Square,41.84746,-87.63295,Private room,119,1,154,2022-02-22,2.35,7,176,21,R17000015797
15599810,Can't beat this 2min walk to Wrigley!,55035816,Kimberly,,Lake View,41.94979,-87.65226,Entire home/apt,284,1,105,2022-03-08,1.60,1,304,45,R21000063107
15600903,PREMIUM EXCLUSIVE 2 BEDROOM 2 BATH POOL HOT-TUB,67653393,Dan,,Loop,41.87371,-87.6298,Entire home/apt,210,31,1,2017-01-28,0.02,5,364,0,City registration pending
15643384,"Wrigleyville- Corporate, Business, Travel Nurse",4470700,Justin,,Lake View,41.95233,-87.65152,Entire home/apt,70,90,3,2020-03-31,0.05,1,229,0,R21000062552
15658650,"XL Room +Bath, Office Space & Gym ON PRIVATE FLOOR",209564,Ami,,Lake View,41.94488,-87.65434,Private room,99,2,155,2021-10-28,2.37,6,39,10,R18000034888
15659073,"Gorgeous, cozy 1-bedroom Suite in Andersonville",9252191,Betsy,,Edgewater,41.97934,-87.67127,Entire home/apt,75,2,206,2022-03-14,3.15,1,226,41,R22000077486
15662488,Lincoln Park! Walk Beach/Zoo!  Free Parking!  OBO,76244,Chris,,Lincoln Park,41.91854,-87.64024,Entire home/apt,82,1,40,2021-11-16,0.61,2,355,9,R22000077409
15663486,"3 miles to Wrigley, private, cozy, easy access",101130285,Shaun & Andreea,,Irving Park,41.95139,-87.71762,Private room,95,1,38,2021-10-17,0.58,1,285,6,R17000014802
15665494,"Rustic Charm,  Eco-friendly -Chicago Bungalow Belt",94825078,Melissa,,Portage Park,41.94844,-87.77294,Entire home/apt,81,2,47,2022-03-11,4.88,1,154,47,R20000058361
15669026,Super Cozy Bed/Bath in Awesome Andersonville Home!,90128865,Marty & Rob,,Edgewater,41.98821,-87.67175,Private room,68,3,231,2022-03-13,3.53,3,136,31,R17000015791
15678106,"COMPLETELY REMODELED, BEAUTIFUL LAKE VIEW FLAT!",19645168,Brandon,,Lake View,41.94568,-87.66095,Entire home/apt,366,2,86,2021-12-29,1.32,8,285,15,R17000013383
15694333,Welcoming 2BR in Chicago's Best Neighborhood!,169297663,William,,West Town,41.89885,-87.67681,Entire home/apt,76,3,174,2022-03-02,2.66,11,242,10,R21000074202
15701616,Modern Safe Logan Square Room,64272867,Victor,,Logan Square,41.91929,-87.70612,Private room,65,1,24,2018-10-15,0.37,1,0,0,City registration pending
15730074,Cozy 1 bdrm w/ access to train& bus,26031445,Monti,,Irving Park,41.94379,-87.73207,Private room,89,32,0,,,1,0,0,R20000056180
15735536,Cozy Family Friendly  Home in Chicago (Galewood),25553049,Emily,,Austin,41.91394,-87.78921,Entire home/apt,190,3,29,2021-12-30,0.45,2,126,6,R17000013669
15744964,中唐【305】Chinatown,60390549,Zhi,,Armour Square,41.84974,-87.63156,Private room,69,1,157,2022-03-09,2.42,7,83,26,R17000015797
15758556,Min 2 mon stay RiverNorth 1BR 1parking in-unit W/D,24286663,Gennie,,Near North Side,41.89559,-87.62578,Entire home/apt,100,60,15,2021-11-11,0.25,1,227,2,City registration pending
15759558,Walk to Wrigley Field near a Room in Lakeview / Southport Townhouse,5140484,Mike,,Lake View,41.94248,-87.66327,Private room,150,1,44,2018-08-21,0.69,2,0,0,R18000034102
